,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
63,7,10.0,7,7.0,7,10,7,10,10,1.783166904422254,5.492154065620543,8.506944444444445,7,10,10,1.5695067264573992,4.925925925925926,5.25,0.0,0.0,20,20,0,11.8,7,7,7,16.6,22.891186419555268,7,7,7,4.745383996496624,6.66,1.0398227342972877,0,1.139240506329114,18.72,4.6000000000000005,10,10,7,0,0,7,0,7,5.538992880765036,12.933356716941425,17.559456272664576,10,20,0.0,27.0,10,20,15,25,0,0,7,40,65.0
64,7,10.0,0,7.0,7,10,7,10,0,0.8497316636851521,0.15652951699463324,0.6694855532064834,7,10,10,1.1958762886597938,6.416666666666667,7.0,0.7070033155268884,0.0,20,15,15,13.6,7,7,7,49.74814508595443,15.000232217334743,7,7,7,5.1657658196591685,3.33,1.747018042062477,0,1.2195121951219514,6.0,2.8000000000000003,0,0,7,7,0,0,0,7,9.292015308970985,17.422552664188352,17.3,10,20,30.0,27.0,10,30,0,25,0,20,7,40,0.0
65,7,10.0,7,5.6000000000000005,7,10,7,10,10,1.046475838719606,1.3696522006771314,10.0,7,10,0,0.32432432432432434,4.72680412371134,7.0,0.0,6.848443207043285,20,5,0,11.018,7,7,0,16.6,15.41279750758854,7,7,7,6.773804859972591,9.99,4.1357877499811435,7,0.11813186813186816,17.2,5.4,10,10,7,7,7,7,0,7,0.0,13.466517318471366,0.0,10,20,0.0,30.0,10,30,15,25,0,0,7,40,0.0
66,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,,0.0,0,0,0,0,0,0,0,0,0.0
67,0,10.0,7,2.0999999999999996,7,10,7,10,0,0.4317200636219042,0.4317200636219042,0.0,7,10,0,0.5591054313099041,5.25,0.0,0.0,4.373085302245704,0,0,0,,7,0,0,46.3548336328954,0.0,7,7,0,0.0,9.99,7.742804910903592,0,4.071672354948806,0.0,0.0,10,0,7,0,0,0,0,7,,13.443808376016872,17.755958701505556,10,20,,30.0,0,30,0,25,0,0,7,30,27.3754
68,7,7.5,7,4.9,7,10,7,10,0,0.8372093023255813,1.5116279069767442,4.746835443037975,7,10,0,1.6666666666666663,5.890243902439025,0.0,0.0,0.0,20,0,0,10.6,7,0,7,48.91499415011888,16.254153606069984,7,7,0,5.712,9.99,8.25,0,2.2222222222222223,18.799999999999997,2.48,10,10,0,7,7,0,0,7,0.0,13.188908145580589,15.718327923258474,10,20,30.0,27.0,10,30,15,25,0,0,0,40,31.46
69,7,10.0,7,6.300000000000001,7,10,7,10,10,0.5804953560371517,2.825077399380805,0.0,7,10,0,0.0,0.0,5.25,0.07335450502992677,8.0,20,0,0,11.4,7,7,7,16.6,0.0,7,7,0,7.0,0.0,8.78972049689441,0,0.07194244604316546,15.14,1.98,10,0,7,7,0,7,7,7,1.0555064451862683,14.812459510557003,0.0,10,20,30.0,24.0,10,30,15,25,0,0,7,40,26.962
70,7,7.5,7,7.0,7,10,7,10,0,2.730030333670374,3.2355915065722956,10.0,0,10,0,1.5441176470588236,6.65,7.0,0.0,7.544877927784275,20,10,0,15.600000000000001,7,7,7,50.0,45.0,7,7,0,4.487087154788133,9.99,8.657101548953317,0,5.0,17.0,4.0,0,10,7,7,7,7,7,7,17.462707974756192,16.233822442731977,13.508835196538046,10,20,30.0,27.0,10,30,15,25,15,20,7,40,32.76
71,7,10.0,7,7.0,7,10,7,10,10,0.2196729314132292,0.2196729314132292,10.0,7,10,0,1.1091234347048302,6.0925925925925934,7.0,0.0,0.0,20,15,15,12.120000000000001,7,7,7,50.0,17.443601562197742,7,7,0,6.6499999999999995,9.99,8.599157351423095,7,13.754940711462451,11.6,7.199999999999999,10,10,7,7,7,7,7,7,,0.0,0.0,10,20,,30.0,0,30,15,25,15,20,7,40,33.8
72,7,10.0,7,7.0,7,10,7,10,10,0.9452736318407959,7.437810945273632,10.0,7,10,10,0.6454545454545455,5.974137931034482,7.0,0.0,6.596947756484772,20,30,15,16.1,7,7,7,50.0,18.2494011204999,7,7,0,6.748090489046644,9.99,3.0274265122952193,7,5.7142857142857135,18.32,15.3,10,10,7,7,7,0,7,7,0.0,14.388489208633093,18.0,10,20,30.0,30.0,10,30,15,25,0,20,7,40,39.824200000000005
73,7,10.0,7,7.0,7,10,7,10,10,1.236917221693625,2.759276879162702,10.0,0,10,0,1.390728476821192,6.661290322580644,7.0,0.0,0.8854166666666667,20,25,0,14.4,7,7,7,49.29063825495565,15.047468447075662,7,7,0,6.975832664526104,9.99,15.0,0,7.6923076923076925,19.040000000000003,7.0,10,10,7,7,7,7,7,7,0.0,15.281062020327733,17.382954807080267,10,20,0.0,30.0,10,30,0,25,15,0,7,40,31.226
74,7,10.0,7,4.2,7,10,7,10,0,1.1926328502415457,2.189009661835749,10.0,7,10,0,1.0,7.0,7.0,8.0,0.0,0,0,0,10.4,7,0,0,50.0,15.00894434166216,7,7,0,0.0,3.33,1.5,0,0.0,1.7399999999999998,3.7520000000000002,0,0,0,7,0,0,0,0,0.0,12.285213325540619,0.0,5,0,,0.0,0,20,15,25,0,20,7,40,43.108000000000004
75,7,10.0,7,6.300000000000001,7,10,7,10,0,6.166666666666667,4.5,10.0,7,10,0,5.7000993048659385,7.0,7.0,0.0,1.002150880661062,20,15,0,14.0,7,7,7,46.141529808773896,15.00079782653889,7,7,0,0.0,9.99,7.260967420788366,0,0.8465608465608465,19.4,14.2,10,10,7,0,0,7,0,7,0.0,14.345256957518593,0.0,10,20,0.0,30.0,10,20,15,25,0,0,7,40,28.08
76,7,10.0,7,5.6000000000000005,7,10,7,0,0,0.075,1.4500000000000002,10.0,7,10,10,0.5732484076433122,7.0,7.0,1.4841627586206898,0.8744718965517242,20,5,0,16.2,7,0,7,50.0,0.0,7,7,0,0.0,9.99,8.25,0,5.0,15.0,7.4,10,10,7,7,0,7,0,0,25.0,15.375646236783615,17.696364244067293,10,20,30.0,24.0,10,30,15,25,15,0,7,40,51.9974
77,7,10.0,7,7.0,7,10,7,10,10,1.2258842443729905,1.1655948553054662,4.324018126888218,7,10,0,3.2028469750889683,7.0,7.0,0.0,1.173480166801406,20,20,0,15.2,7,7,7,43.37723102761021,15.000008421780747,7,7,0,4.152574761420589,6.66,1.9734764068463762,0,0.0,15.119999999999997,3.4600000000000004,0,0,7,0,0,7,0,0,25.0,13.683113273106324,19.192527869840312,10,20,30.0,30.0,10,30,0,25,0,20,7,40,0.0
78,0,10.0,7,7.0,7,10,7,10,0,0.8609932617918642,3.4190167207387074,10.0,7,10,10,0.7051016175860638,7.0,7.0,0.0,0.28888701796584615,20,0,15,14.2,7,7,7,22.65073253239735,15.033872075812056,7,7,7,0.0,3.33,6.83686080465691,0,1.412639405204461,13.600000000000001,3.7200000000000006,10,10,7,7,7,7,0,7,0.0,16.262969004893964,19.39199589533094,10,20,30.0,30.0,10,30,15,25,0,20,7,30,39.338
79,7,10.0,7,7.0,7,10,7,10,10,3.1854379977246867,10.0,8.613138686131387,0,10,0,3.276283618581907,7.0,7.0,0.0,2.291520672740014,20,15,0,15.8,7,7,7,16.6,16.21095127760601,7,7,7,7.0,9.99,12.04969338277239,0,1.0344827586206897,19.4,9.200000000000001,0,10,7,7,7,7,7,7,0.0,16.500082877507047,19.90120769973114,10,20,26.249513333333322,30.0,10,30,15,25,15,20,7,40,55.120000000000005
80,7,10.0,7,6.300000000000001,7,10,7,10,0,1.3143483023001097,1.04052573932092,10.0,7,0,0,2.121212121212121,7.0,5.25,0.0,0.0,20,15,0,12.346,7,7,7,50.0,15.00922226489225,7,0,0,7.0,6.66,6.689039998095706,0,3.3962264150943393,11.62,1.7999999999999998,0,10,7,7,0,7,0,0,25.0,15.68724279835391,0.0,10,20,30.0,19.5,10,30,15,25,0,0,7,40,0.0
81,0,0.0,0,0.0,7,10,7,10,10,0.0,0.0,3.9792387543252596,7,0,0,0.7547169811320754,5.133333333333333,7.0,0.0,0.44565401719969244,20,0,0,14.2,7,7,7,0.0,15.380396958043557,0,0,0,7.0,9.99,9.19616415340738,0,0.14705882352941177,13.600000000000001,3.8,0,10,7,0,0,0,7,7,,17.75390146576587,0.0,0,20,,0.0,0,30,15,25,0,0,0,10,0.0
82,7,10.0,7,7.0,7,10,7,10,10,2.6415094339622645,2.7358490566037736,10.0,7,10,0,0.9701492537313433,6.078947368421053,7.0,0.0,0.8644471107794998,20,5,15,12.0,7,7,7,50.0,15.002382999501108,7,7,7,7.0,9.99,7.270161290322581,7,5.74468085106383,19.0,0.0,10,10,7,0,0,7,7,0,0.0,12.28494623655914,19.00939896116745,5,20,30.0,30.0,10,30,15,25,0,0,7,40,0.0
83,0,7.5,7,3.5,0,10,7,10,10,4.528985507246377,0.36231884057971014,10.0,7,10,0,2.0,5.833333333333333,0.0,0.0,0.0,20,15,0,14.0,7,0,0,50.0,27.259137926353606,7,7,0,0.0,9.99,8.25,0,0.0,11.0,6.800000000000001,10,0,7,0,0,0,0,7,0.0,18.03568048457316,0.0,10,0,0.0,13.5,10,10,15,25,15,0,0,30,30.862000000000002
84,7,10.0,7,7.0,7,10,7,10,10,1.5938795027095953,2.2314313037934332,10.0,7,10,0,1.8741126360624705,7.0,7.0,0.0,3.545822036990921,20,25,0,15.5,7,7,7,16.6,15.004902582058195,7,7,0,7.0,9.99,12.660522482561596,0,0.11695906432748537,10.0,3.5999999999999996,10,10,7,7,7,7,0,7,0.0,14.98955657877031,16.489386860034873,10,20,30.0,30.0,10,30,15,25,0,0,7,40,0.0
85,7,10.0,7,7.0,7,10,7,10,0,1.8278574733919484,2.892179546506247,10.0,7,10,10,4.621848739495798,7.0,7.0,0.055687021826988134,2.643795642870996,20,15,0,11.44,7,7,7,16.6,18.286216564466176,7,7,0,0.0,9.99,2.958360569778323,0,0.5272727272727273,14.0,10.4,10,10,7,7,7,7,7,7,25.0,15.77401110891652,18.142260615502835,10,20,0.0,30.0,10,30,15,25,0,0,7,40,29.6348
86,7,10.0,7,7.0,7,10,7,10,0,1.4634146341463417,1.3170731707317074,10.0,7,10,0,0.7871720116618076,6.910256410256411,7.0,0.0,5.796898984494923,20,20,15,16.2,7,7,7,50.0,17.851606791601853,7,7,0,6.6499999999999995,9.99,10.050008625378258,0,0.9210526315789473,19.6,7.4,10,10,7,0,0,7,7,7,8.960841248258909,11.460639824520241,18.84142154057457,10,20,30.0,27.0,10,30,15,25,15,0,7,40,42.120000000000005
87,7,10.0,7,7.0,7,10,7,0,10,0.28664007976071787,0.8848454636091725,0.9517601043024772,7,10,10,0.7838983050847458,7.0,7.0,0.0,5.0,20,20,0,12.4,7,7,7,16.6,16.174605273306227,7,7,0,6.357830094995572,9.99,4.127857081596554,0,0.2571428571428571,17.3,1.1199999999999999,0,0,7,7,7,7,0,7,5.480728137718937,16.574194749581082,0.0,10,20,0.0,22.5,10,30,0,25,0,20,7,40,26.91
88,0,7.5,7,5.6000000000000005,7,10,7,10,0,0.9378663540445485,1.0550996483001172,1.1308562197092082,0,10,0,0.0,0.0,0.0,0.0,8.0,20,15,0,,0,7,0,16.6,19.227432745741993,0,0,0,0.0,3.33,6.075814455863618,0,3.230769230769231,6.0,1.6,0,10,7,0,0,0,0,0,0.0,14.382678506264444,19.010329520232197,10,20,,27.0,0,30,15,25,15,0,7,30,35.008272
89,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,,0.0,0,0,0,0,0,0,0,0,0.0
90,7,7.5,7,7.0,7,10,7,10,10,0.5533980582524272,1.174757281553398,10.0,7,10,0,1.7445742904841401,7.0,7.0,0.0,6.092968890746493,20,15,0,13.74,7,7,7,50.0,15.532008511391203,7,7,0,5.782608695652174,9.99,7.379402153230727,0,0.1282051282051282,17.6,7.6,0,10,7,0,7,7,0,7,0.0,15.327915141917149,18.69530288825147,10,20,30.0,30.0,10,30,15,25,0,0,7,40,26.65
91,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,,0.0,0,0,0,0,0,0,0,0,0.0
92,7,7.5,7,6.300000000000001,7,10,7,10,10,3.8461538461538463,9.111277072442121,10.0,7,10,0,1.8487394957983194,6.155172413793103,5.25,0.0,8.776573282886254,20,15,0,12.7,7,7,7,50.0,15.68775191104934,7,7,0,0.0,6.66,0.0,0,14.0,15.2,1.28,10,10,7,0,0,7,7,7,25.0,13.810888252148997,19.536541889483065,10,20,0.0,24.0,10,30,15,25,15,0,7,40,0.0
93,7,10.0,7,7.0,7,10,7,10,0,3.0,10.0,1.3888888888888888,7,10,0,0.6,4.55,5.25,0.536868818576603,0.5347731464339136,20,20,0,14.0,7,7,0,48.552794526799374,0.0,7,7,0,0.0,3.33,1.5,0,1.6,14.0,2.0,10,10,7,7,7,7,0,0,17.299161804010453,12.212889979538598,12.030219195573526,5,20,30.0,24.0,10,30,15,25,0,0,7,40,40.56
94,7,10.0,7,7.0,7,10,7,10,10,2.1957340025094103,4.265997490589712,10.0,7,10,0,4.519230769230769,7.0,5.25,0.0,9.429629741316486,20,20,0,15.006,7,7,7,35.25654559713419,15.228018016162128,7,7,0,6.677914073361919,9.99,6.1710821555363555,0,13.222222222222221,19.96,7.78,10,10,7,0,7,7,7,7,10.3332220738763,15.918465227817745,18.850923986318758,10,20,0.0,30.0,10,30,15,25,15,0,7,40,32.5
95,7,10.0,7,7.0,7,10,7,10,10,1.6160407002843034,0.9052820589555588,10.0,7,10,0,3.460410557184751,7.0,7.0,0.0,8.586646668683095,20,30,15,17.73,7,7,7,50.0,15.017092503493817,7,7,7,6.2999999972187695,9.99,11.03553017944535,0,3.5294117647058822,16.064,14.376,10,10,7,7,7,7,0,7,0.0,12.85646870916219,16.654676258992804,10,20,30.0,30.0,10,30,15,25,0,0,7,40,38.7504
96,7,10.0,7,7.0,7,10,7,10,0,1.7186793306196293,0.9497964721845319,3.909147095179234,7,10,0,1.7202970297029703,6.5,7.0,0.0,1.1019701590965298,20,0,0,14.2,7,7,7,26.38940512375163,0.0,7,7,0,7.0,9.99,13.97765679419688,0,3.28099173553719,17.9,2.2,0,10,7,7,0,7,7,7,0.0,15.711775043936731,19.711649365628602,10,20,30.0,30.0,10,30,0,25,15,0,7,40,27.1752
97,7,10.0,0,5.6000000000000005,7,10,7,10,0,0.5076142131979695,2.66497461928934,10.0,7,10,0,0.0,0.0,0.0,0.0,0.0,20,25,0,10.2,0,7,7,16.6,45.0,7,7,0,0.0,3.33,3.400293255131965,7,2.1100917431192663,20.0,10.0,0,10,0,0,7,7,7,0,0.0,15.27205199628598,11.2389486260454,10,20,30.0,0.0,10,20,15,25,0,0,7,30,52.0
98,7,10.0,7,4.9,7,10,7,10,10,0.13560343528702729,1.1450956757571191,10.0,7,10,0,1.0453085979307883,7.0,7.0,0.0,5.301052703601772,0,0,0,10.844,7,7,7,0.0,0.0,0,0,7,6.392221563665553,6.66,0.0,0,0.0,0.0,0.0,10,10,7,7,7,7,7,7,0.0,18.030282112341517,0.0,5,20,30.0,19.5,10,30,0,25,0,20,7,40,0.0
99,7,7.5,7,7.0,7,10,7,10,0,1.3768115942028984,2.1739130434782608,10.0,0,10,0,3.0434782608695654,6.5,7.0,0.0,0.0,20,15,0,16.0,7,7,0,35.88834507424788,16.631650919940327,7,7,0,0.0,3.33,0.0,0,2.7666666666666666,17.6,4.0,10,10,7,0,0,7,7,0,0.0,12.010671635470484,13.947368421052632,10,20,15.0,27.0,10,30,0,25,15,0,7,40,0.0
100,7,10.0,7,7.0,7,10,7,10,10,1.7290049400141143,2.611150317572336,10.0,7,10,0,1.875,7.0,7.0,0.03575145909272877,7.30689582634351,20,15,0,14.0,7,7,0,45.01261390881311,0.0,7,7,7,0.0,9.99,1.5,0,13.46774193548387,13.0,5.2,10,10,7,7,0,7,7,7,17.250067837345426,12.785304060934381,18.93791588603915,10,20,30.0,30.0,10,20,0,25,0,0,7,40,28.6806
101,0,10.0,7,6.300000000000001,7,10,7,10,0,0.0,0.0,0.0,7,10,0,0.0,0.0,7.0,0.0,8.57426112745932,0,0,0,,0,7,7,25.25843084610401,16.633286132060952,7,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,13.385417411651098,0.0,0,20,,0.0,0,0,0,0,0,0,7,40,0.0
102,0,10.0,7,7.0,7,10,7,10,0,0.13283419876826472,0.8573843738678903,0.23154453827295016,7,10,0,0.4,5.314814814814815,7.0,0.0,0.0,20,15,0,12.2,7,7,7,16.6,15.001756644367132,7,7,7,6.797567773807006,9.99,2.1143613571547912,0,0.2631578947368421,11.6,4.16,0,10,7,7,7,7,0,7,1.2527332361515962,12.7616,10.765736534717716,10,20,30.0,22.5,10,30,15,25,0,0,7,30,26.52
103,0,10.0,7,7.0,7,10,0,0,10,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,20,10,0,,0,0,0,50.0,0.0,7,0,0,0.0,3.33,1.5,0,0.0,14.7,11.14,0,10,7,0,0,7,7,7,0.0,0.0,0.0,10,0,,16.5,0,30,15,25,0,0,7,30,35.49
104,7,10.0,7,7.0,7,10,7,10,0,1.1819269898264513,10.0,10.0,7,10,0,3.0445544554455446,7.0,7.0,0.0,0.3677631356075748,20,10,0,14.8,7,7,7,50.0,26.38923629619546,7,7,0,7.0,9.99,8.25,0,10.417218543046358,12.872,6.868,10,10,7,7,7,7,7,7,0.0,15.658400939034184,0.0,10,20,0.0,24.0,10,30,15,25,15,0,7,40,0.0
105,7,10.0,7,5.6000000000000005,7,10,7,10,10,4.975429975429976,4.821867321867322,10.0,7,10,0,2.98932384341637,7.0,7.0,0.0,4.258630941633866,20,15,0,14.0,7,7,7,50.0,15.272585960148252,7,7,0,0.0,9.99,0.0,0,7.213114754098361,13.0,12.2,10,10,7,0,0,7,0,0,0.0,16.514326856751573,14.746215494211931,10,20,0.0,27.0,10,30,0,25,15,0,7,40,50.232
106,0,7.5,7,4.2,7,10,0,10,10,0.9012875536480687,2.918454935622318,7.204610951008645,7,10,0,2.1538071709109334,7.0,7.0,0.32516925541870356,0.3122439074107467,20,25,15,14.0,7,0,0,50.0,16.97087303670859,7,7,7,7.0,0.0,inf,0,2.2772277227722775,19.080000000000002,0.6,0,10,0,0,0,0,7,0,13.102725366876319,0.0,0.0,5,0,30.0,30.0,10,30,15,25,0,0,7,30,0.0
107,0,0.0,7,3.5,7,10,7,0,10,0.9836065573770493,6.721311475409836,10.0,0,10,0,2.638888888888889,6.300000000000001,0.0,0.0,3.057624359152002,20,15,0,,7,7,7,16.6,0.0,7,7,0,5.648035583724558,0.0,0.2006656495312154,0,0.0,14.399999999999999,4.36,0,10,7,7,7,7,0,7,0.0,11.362599771949828,0.0,10,20,25.590141292503297,3.0,10,30,15,25,0,0,7,30,33.566
108,7,10.0,7,4.9,7,10,7,10,10,2.1203438395415475,5.157593123209169,10.0,7,10,0,1.5783540022547915,7.0,7.0,0.0,0.0,20,0,0,15.600000000000001,7,0,0,16.6,15.002083942521637,0,7,0,6.999999980751053,6.66,5.803737294431774,0,0.24390243902439024,18.240000000000002,14.64,0,10,7,0,7,7,7,7,17.59324419422943,13.57642311794499,0.0,5,0,30.0,30.0,10,30,15,25,15,0,7,40,50.7
109,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,,0.0,0,0,0,0,0,0,0,0,0.0
110,7,10.0,7,7.0,7,10,7,10,10,1.9450800915331805,4.004576659038902,10.0,7,10,0,2.5833333333333335,5.444444444444445,7.0,0.0,7.214530674457005,20,20,0,17.36,7,7,7,16.6,15.003135470872685,7,7,7,7.0,9.99,8.164835275568807,0,0.46875,18.799999999999997,4.36,10,10,7,0,0,7,0,7,25.0,19.518777434563486,18.9858133418347,10,20,29.840817549941487,19.5,10,30,15,25,15,0,7,40,0.0
111,0,10.0,7,6.300000000000001,7,10,7,0,10,2.247191011235955,0.9987515605493134,0.1670378619153675,7,10,0,0.0,0.0,5.25,0.0,1.3161093995977735,20,5,15,,0,0,7,50.0,15.189218936562966,7,7,0,0.0,9.99,8.25,0,0.29411764705882354,0.0,0.0,0,10,7,0,0,7,0,7,25.0,16.2176621623004,17.350497207464922,0,20,,24.0,0,30,15,25,0,0,7,30,26.052
112,0,10.0,0,5.6000000000000005,7,10,7,10,0,0.0,0.0,10.0,7,10,0,0.467412771560237,6.0925925925925934,7.0,0.0,2.8567000360364765,0,0,0,13.4,7,7,7,50.0,15.002118429228757,7,7,7,0.0,9.99,3.2328427396228756,7,0.8179959100204499,11.079999999999998,6.6000000000000005,0,10,7,7,0,0,0,0,25.0,11.810359367540572,0.0,10,20,,0.0,0,30,0,0,0,20,7,20,0.0
113,7,10.0,7,7.0,7,10,7,10,10,1.9274376417233556,2.683295540438398,5.352363960749331,7,0,0,1.1931818181818183,4.984848484848484,7.0,0.0,6.875158238325421,20,15,0,16.0,7,7,0,50.0,15.350683182905607,7,7,7,7.0,9.99,10.988948019590616,0,2.7777777777777777,10.659999999999998,6.2,10,10,7,7,7,7,0,7,0.0,16.600656331334164,18.627106629711044,10,20,0.0,16.5,10,30,15,25,0,0,7,40,47.164
114,0,0.0,7,0.0,7,10,7,0,10,2.6,2.0,10.0,7,0,0,0.4,4.75,7.0,0.0,5.274307826220296,20,15,0,11.2,7,7,0,0.0,15.12720154403396,0,0,7,0.0,3.33,0.0,0,10.0,8.6,4.6000000000000005,0,10,7,7,0,7,7,7,11.72090457804745,12.415169660678643,20.0,5,20,,0.0,0,10,0,0,0,0,0,20,27.56
115,7,10.0,7,5.6000000000000005,7,10,7,0,0,0.11837121212121213,1.6571969696969697,10.0,7,10,10,0.650887573964497,5.719512195121951,7.0,0.07453897529804193,0.0,20,0,15,17.0,7,7,7,50.0,15.754049687884857,7,7,7,7.0,9.99,0.0,7,10.666666666666668,14.6,8.2,0,10,7,7,7,7,0,7,25.0,16.812749003984063,15.0,10,20,30.0,24.0,10,30,15,25,15,0,7,40,29.25
116,7,10.0,7,7.0,7,10,7,10,0,1.8220539517274021,3.0052058684335066,10.0,7,10,0,2.562962962962963,7.0,7.0,0.11461712918811662,2.1472615853709454,20,10,0,19.54,7,7,7,50.0,15.273887255125546,7,7,7,6.999999991863912,9.99,5.719064456503678,7,8.044280442804428,17.96,8.83,10,10,7,7,7,7,7,7,5.470810012097672,16.55491199997431,18.695577766924202,10,20,30.0,30.0,10,30,15,25,15,0,7,40,32.5
117,7,7.5,7,7.0,7,10,7,10,10,9.74304068522484,10.0,10.0,7,10,0,5.481481481481482,7.0,7.0,0.0,8.589163123700146,20,20,0,14.0,7,7,7,50.0,16.035951975954948,7,7,7,7.0,9.99,13.608428030303031,0,3.2183908045977008,16.200000000000003,4.2,10,10,7,7,7,0,7,7,10.886380564945895,15.971785904807067,0.0,10,20,30.0,30.0,10,30,15,25,15,20,7,40,34.996
118,7,10.0,7,7.0,7,10,7,10,0,0.6914433880726014,0.648228176318064,10.0,7,10,0,0.5405405405405405,6.0925925925925934,5.25,0.3640709860958879,2.771109249497897,20,5,0,12.994,7,7,7,35.91530309172589,39.60753118056169,7,7,7,7.0,9.99,8.13760594127215,0,4.848484848484849,19.0,6.0,10,10,7,7,7,7,0,7,0.0,12.789896670493686,17.08947946247309,5,20,30.0,30.0,10,20,15,25,15,20,7,40,0.0
119,7,10.0,7,7.0,7,10,7,10,10,1.0184287099903007,0.6304558680892337,2.272727272727273,7,10,0,1.3839285714285716,7.0,0.0,0.0,3.971479528475981,20,10,15,14.2,7,7,7,16.6,0.0,7,7,7,6.999999999999999,9.99,14.835957828789642,0,5.762711864406779,18.799999999999997,0.001,10,10,7,7,0,7,0,7,0.0,15.492985772559944,0.0,10,20,30.0,27.0,10,30,0,25,0,0,7,40,0.0
120,0,10.0,7,4.9,7,10,7,10,10,0.528169014084507,1.936619718309859,1.9472738166566805,7,10,10,0.821917808219178,6.078947368421053,1.75,0.0,5.198658638646086,20,5,0,,7,7,7,50.0,15.02443080953448,7,7,0,7.0,9.99,13.621548216838324,0,2.05607476635514,6.800000000000001,3.0,10,10,7,0,0,7,0,7,25.0,13.936606996222697,0.0,10,20,0.0,30.0,10,30,15,25,0,0,7,40,29.64
121,7,10.0,7,5.6000000000000005,7,10,7,10,10,10.0,5.0,10.0,7,10,10,10.0,7.0,5.25,0.0,0.0,20,5,0,25.0,7,7,7,16.6,28.714591304347827,0,7,0,7.0,9.99,10.95,0,0.0,19.0,8.0,10,10,0,0,0,7,0,0,0.0,15.06801813817018,18.0,10,20,30.0,27.0,10,20,15,25,0,0,7,40,37.7
122,0,10.0,7,1.4,7,0,7,0,0,0.6535947712418301,0.5446623093681917,0.5093215452623486,7,10,0,1.0714285714285714,7.0,7.0,0.0,0.0,20,0,0,14.4,7,0,0,50.0,15.172114467043011,7,7,0,0.0,3.33,2.384980604796663,0,0.0,11.0,11.0,10,10,7,7,7,0,7,7,0.0,13.986224348174112,0.0,10,20,30.0,0.0,10,20,0,25,0,20,7,30,0.0
123,7,10.0,7,5.6000000000000005,7,0,7,10,10,2.25,8.75,3.113175094599243,7,10,0,1.0295616717635063,6.722222222222221,7.0,0.0,3.8779720017111154,0,0,0,14.0,7,0,0,0.0,15.24921179610019,0,0,0,0.0,0.0,0.0,0,0.9599999999999999,0.0,0.0,10,10,7,7,7,7,7,7,,0.0,0.0,10,0,,30.0,0,30,0,0,0,0,7,40,0.0
124,0,10.0,7,6.300000000000001,7,10,7,10,0,0.6119434479848069,0.7069001899134839,0.8639426211693111,7,10,0,5.0,4.353658536585366,5.25,0.0,2.25498885698695,20,20,15,,0,7,7,16.6,19.048098865116987,7,7,0,4.803771787296553,0.0,1.5,0,2.2535211267605635,16.4,10.0,10,10,7,0,0,0,7,7,13.198817052767486,14.29828039229114,19.124170664058877,5,20,0.0,30.0,10,30,0,25,0,0,7,30,0.0
125,7,10.0,7,7.0,7,10,7,10,0,3.188180404354588,4.320027648176948,0.0,7,10,0,0.0,0.0,7.0,0.3996282541201516,1.5476946720313625,20,25,0,13.342,7,7,7,50.0,0.0,7,7,7,7.0,9.99,4.165583582453394,0,0.17081260364842454,15.998,3.2439999999999998,10,10,7,7,7,7,0,7,0.0,16.13252171215881,19.064831140648312,10,20,30.0,30.0,10,30,15,25,0,0,7,40,0.0
126,7,10.0,7,4.2,7,10,7,10,0,0.05210142410559221,0.5210142410559222,10.0,7,10,0,1.893491124260355,4.418032786885246,7.0,0.1686289175578289,1.873053623422655,0,0,0,12.738,7,0,0,44.6623089684018,15.260569498497354,7,7,0,0.0,3.33,0.0,7,0.9506398537477148,10.8,1.0,0,0,0,0,0,0,0,0,0.0,11.371131691890671,0.0,10,20,0.0,27.0,0,30,0,0,0,20,7,40,0.0
